092273;01;001;MRDM007700     ;1;ENC116-12C;0;20121004;        ;600765
092276;01;001;NH015060700    ;1;ENC116-12C;0;20121004;        ;600768
092277;01;001;G1682070       ;1;ENC116-12C;1;20121004;20121030;600770
092281;01;001;G4165070       ;2;ENC116-12C;2;20121004;20121101;600773
092287;01;001;01PO032CVIZ    ;1;ENC116-12C;0;20121004;        ;600778
092289;01;001;01PR036BR      ;1;ENC116-12C;0;20121004;        ;600779
092291;01;001;GT068120700    ;1;ENC116-12C;0;20121004;        ;600782
092604;01;001;ACPBP01700     ;1;ENC116-12C;0;20121004;        ;601097
092608;01;001;PA1LT005700    ;1;ENC116-12C;0;20121004;        ;601099
092610;01;001;PA1PN013700    ;1;ENC116-12C;0;20121004;        ;601100
092609;01;001;P2457070       ;1;ENC116-12C;0;20121004;        ;601101
092613;01;001;P21387070      ;1;ENC116-12C;0;20121004;        ;601104
092616;01;001;PA1LT007700    ;1;ENC116-12C;0;20121004;        ;601107
092617;01;001;G4164070       ;1;ENC116-12C;0;20121004;        ;601108
092618;01;001;PA1LT013700    ;1;ENC116-12C;0;20121004;        ;601109
092619;01;001;PI030070700    ;1;ENC116-12C;0;20121004;        ;601110
092620;01;001;PA1LT024700    ;1;ENC116-12C;0;20121004;        ;601111
092622;01;001;PA1RM002700    ;1;ENC116-12C;0;20121004;        ;601113
092624;01;001;PA1PO0099300   ;1;ENC116-12C;0;20121004;        ;601114
092625;01;001;PA1PO0029300   ;6;ENC116-12C;0;20121004;        ;601115
092237;01;007;2PT5611501091  ;2;ENC116-12C;2;20121004;20121101;601542
092240;01;002;01P37915083191 ;1;ENC116-12C;0;20121004;        ;601547
092240;01;003;1BA5001501031  ;1;ENC116-12C;1;20121004;20121101;601548
092240;01;004;1DV4841501031  ;1;ENC116-12C;1;20121004;20121026;601549
092240;01;005;1LE6601500031  ;1;ENC116-12C;0;20121004;        ;601550
092240;01;006;1LE6601501031  ;1;ENC116-12C;0;20121004;        ;601551
092240;01;009;CFMDKP100A031  ;1;ENC116-12C;0;20121004;        ;601554
092246;01;002;01P1161509031  ;1;ENC116-12C;0;20121004;        ;601559
092246;01;003;1BA1201500031  ;1;ENC116-12C;0;20121004;        ;601560
092246;01;004;1LA2381500005  ;2;ENC116-12C;0;20121004;        ;601561
092246;01;005;1LA2381501005  ;1;ENC116-12C;0;20121004;        ;601562
092246;01;006;1LA3001502031  ;2;ENC116-12C;0;20121004;        ;601563
092557;01;008;1BA1961800096  ;1;ENC116-12C;1;20121004;20121026;601925
092557;01;009;1DV5931800096  ;1;ENC116-12C;1;20121004;20121026;601926
092557;01;010;1DV6461800096  ;2;ENC116-12C;2;20121004;20121026;601927
092557;01;011;1FU6031001A96  ;1;ENC116-12C;1;20121004;20121030;601928
092557;01;012;1FU6561001A96  ;2;ENC116-12C;2;20121004;20121030;601929
092557;01;013;1LA3261800096  ;1;ENC116-12C;1;20121004;20121026;601930
092557;01;014;1LA3261801096  ;1;ENC116-12C;1;20121004;20121026;601931
092557;01;015;1LA3261802096  ;2;ENC116-12C;2;20121004;20121026;601932
092557;01;016;CFBESS003096   ;1;ENC116-12C;1;20121004;20121026;601933
092557;01;017;CFMSHM0000A96  ;1;ENC116-12C;1;20121004;20121026;601934
092559;01;002;01E48418205400 ;2;ENC116-12C;0;20121004;        ;601936
092559;01;003;1DV4321804054  ;2;ENC116-12C;0;20121004;        ;601937
092559;01;005;1FR4071803054  ;4;ENC116-12C;0;20121004;        ;601939
092559;01;006;1FU4951000054  ;2;ENC116-12C;0;20121004;        ;601940
092559;01;007;1LE4841802054  ;2;ENC116-12C;0;20121004;        ;601941
092559;01;008;1LE4841803054  ;2;ENC116-12C;0;20121004;        ;601942
092559;01;009;1LT3811803054  ;8;ENC116-12C;0;20121004;        ;601943
092559;01;010;1TP4701801054  ;4;ENC116-12C;0;20121004;        ;601944
092195;01;001;P1453542       ;1;ENC116-12C;0;20121004;        ;600687
092198;01;001;P2457042       ;2;ENC116-12C;0;20121004;        ;600690
092218;01;001;PS045035700    ;1;ENC116-12C;0;20121004;        ;600711
092559;01;011;2FG1561810054  ;4;ENC116-12C;0;20121004;        ;601945
092559;01;012;2RD3902500054  ;4;ENC116-12C;0;20121004;        ;601946
092559;01;013;2RD4112500054  ;4;ENC116-12C;0;20121004;        ;601947
092559;01;014;3CF136ROSE     ;2;ENC116-12C;0;20121004;        ;601948
092559;01;015;CF2GAV0000A54  ;2;ENC116-12C;1;20121004;        ;601949
092560;01;002;02G346150441   ;1;ENC116-12C;1;20121004;20121030;601950
092560;01;003;2FG3461500041  ;4;ENC116-12C;4;20121004;20121030;601951
092561;01;002;3CF143         ;1;ENC116-12C;0;20121004;        ;601952
092579;01;002;02M100250270   ;1;ENC116-12C;1;20121004;20121029;601957
092579;01;003;2TM1002508005  ;1;ENC116-12C;1;20121004;20121026;601958
092627;01;001;07PU007        ;6;ENC116-12C;0;20121004;        ;601117
092629;01;001;ATPB0707000    ;1;ENC116-12C;0;20121004;        ;601119
092631;01;001;PA1BT013700    ;2;ENC116-12C;0;20121004;        ;601121
092630;01;001;ANPB0707910    ;1;ENC116-12C;0;20121004;        ;601124
092635;01;001;BCPB0757000    ;1;ENC116-12C;0;20121004;        ;601127
092636;01;001;01EG022BR      ;2;ENC116-12C;0;20121004;        ;601129
092638;01;001;BDPB0707000    ;1;ENC116-12C;0;20121004;        ;601132
092643;01;001;BTPB1207920    ;1;ENC116-12C;0;20121004;        ;601134
092645;01;001;CAPB0307000    ;1;ENC116-12C;0;20121004;        ;601136
092246;01;007;1TP1161500005  ;2;ENC116-12C;0;20121004;        ;601564
092246;01;008;1TP1201500031  ;1;ENC116-12C;0;20121004;        ;601565
092246;01;009;CFMVHB201A003  ;1;ENC116-12C;0;20121004;        ;601566
092248;01;002;01A1131531031  ;1;ENC116-12C;0;20121004;        ;601568
092248;01;003;1BA5001504031  ;1;ENC116-12C;1;20121004;20121026;601569
092248;01;004;1DV5001502031  ;1;ENC116-12C;1;20121004;20121026;601570
092248;01;006;1LE5001501031  ;1;ENC116-12C;1;20121004;20121026;601572
092248;01;007;1LI5001500031  ;1;ENC116-12C;1;20121004;20121026;601573
092248;01;008;1LI5001501031  ;1;ENC116-12C;1;20121004;20121101;601574
092248;01;009;2FG2781500031  ;4;ENC116-12C;4;20121004;20121101;601575
092248;01;010;2PT2881500031  ;2;ENC116-12C;0;20121004;        ;601576
092248;01;011;2TR0801500031  ;2;ENC116-12C;2;20121004;20121025;601577
092248;01;013;CFMVIT120A031  ;1;ENC116-12C;1;20121004;20121025;601579
092255;01;002;1PO003ROSE     ;1;ENC116-12C;0;20121004;        ;601584
092259;01;002;01A3301500042  ;3;ENC116-12C;0;20121004;        ;601587
092616;01;002;3CF025BR       ;1;ENC116-12C;0;20121004;        ;601980
092622;01;002;3CF054BR       ;1;ENC116-12C;0;20121004;        ;601983
092624;01;002;01PO009NOVE    ;1;ENC116-12C;0;20121004;        ;601984
092624;01;003;1PO001NOVE     ;1;ENC116-12C;0;20121004;        ;601985
092625;01;002;01PO002NOVE    ;6;ENC116-12C;0;20121004;        ;601986
092293;01;001;MRDM020700     ;1;ENC116-12C;0;20121004;        ;600784
092295;01;001;MTMP020700     ;1;ENC116-12C;1;20121004;20121031;600786
092301;01;001;01SP000BR      ;3;ENC116-12C;3;20121004;20121026;600793
092303;01;001;P1684070       ;1;ENC116-12C;1;20121004;20121031;600794
092656;01;001;PA1LT018700    ;1;ENC116-12C;0;20121004;        ;601148
092658;01;001;PDPB0707000    ;1;ENC116-12C;0;20121004;        ;601150
092664;01;001;TPP1207000     ;1;ENC116-12C;0;20121004;        ;601156
092668;01;001;PA1PO0049600   ;2;ENC116-12C;0;20121004;        ;601158
092259;01;003;1LA3121800042  ;12;ENC116-12C;0;20121004;        ;601588
092259;01;004;CFWNCH00042    ;4;ENC116-12C;0;20121004;        ;601589
092264;01;002;02G496150493   ;1;ENC116-12C;1;20121004;20121030;601595
092264;01;003;2FG4961500093  ;4;ENC116-12C;4;20121004;20121030;601596
092270;01;002;3CF128CVIZ     ;1;ENC116-12C;0;20121004;        ;601600
092625;01;003;1PO002NOVE     ;6;ENC116-12C;0;20121004;        ;601987
092630;01;002;01BT052BF/PRBL ;2;ENC116-12C;0;20121004;        ;601988
092630;01;003;1BT053BF       ;4;ENC116-12C;0;20121004;        ;601989
092630;01;004;1FU045BR       ;2;ENC116-12C;0;20121004;        ;601990
092630;01;005;1LE033BF       ;2;ENC116-12C;0;20121004;        ;601991
092630;01;006;1LE034BF       ;2;ENC116-12C;0;20121004;        ;601992
092630;01;007;1LT028BF       ;8;ENC116-12C;0;20121004;        ;601993
092630;01;008;3CF112BR       ;2;ENC116-12C;0;20121004;        ;601994
092643;01;002;01BT055BF/PB/BF;2;ENC116-12C;0;20121004;        ;602000
092643;01;003;1BT050BF       ;2;ENC116-12C;0;20121004;        ;602001
092643;01;004;1EG019BF       ;16;ENC116-12C;0;20121004;        ;602002
092643;01;005;1FG015BF       ;11;ENC116-12C;0;20121004;        ;602003
092643;01;006;1FU043BR       ;10;ENC116-12C;0;20121004;        ;602004
092643;01;007;1FU044BR       ;8;ENC116-12C;0;20121004;        ;602005
092643;01;008;1LE039BF       ;3;ENC116-12C;0;20121004;        ;602006
092643;01;009;1LI015BF       ;2;ENC116-12C;0;20121004;        ;602007
092643;01;010;1PO018PRBL     ;4;ENC116-12C;0;20121004;        ;602008
092643;01;011;1PR024BF       ;2;ENC116-12C;0;20121004;        ;602009
092643;01;012;1TE001BF       ;4;ENC116-12C;0;20121004;        ;602010
092314;01;001;AGPBP01700     ;1;ENC116-12C;0;20121004;        ;600806
092328;01;001;A3PCP01700     ;1;ENC116-12C;0;20121004;        ;600819
092330;01;001;MCPL2013100    ;2;ENC116-12C;1;20121004;        ;600820
092681;01;001;ALES2004000    ;1;ENC116-12C;0;20121004;        ;601172
092682;01;001;GA070120700    ;1;ENC116-12C;0;20121004;        ;601174
092686;01;001;G2305154       ;1;ENC116-12C;0;20121004;        ;601177
092689;01;001;G4165054       ;1;ENC116-12C;1;20121004;20121020;601179
092657;01;001;MTMP003700     ;2;ENC116-12C;0;20121004;        ;601180
092694;01;001;MDKL6004191    ;1;ENC116-12C;0;20121004;        ;601187
092698;01;001;MDKP1004191    ;1;ENC116-12C;0;20121004;        ;601188
092699;01;001;MDKG1004191    ;1;ENC116-12C;0;20121004;        ;601189
092287;01;002;1PO026CVIZ     ;1;ENC116-12C;0;20121004;        ;601612
092301;01;002;1SP000BR       ;3;ENC116-12C;3;20121004;20121101;601618
092303;01;002;02T64915015    ;2;ENC116-12C;0;20121004;        ;601620
092314;01;002;01LT008BR      ;1;ENC116-12C;0;20121004;        ;601626
092314;01;003;1FU015BR       ;1;ENC116-12C;0;20121004;        ;601627
092314;01;004;1LT008BR       ;1;ENC116-12C;1;20121004;20121101;601628
092314;01;005;1LT009BR       ;1;ENC116-12C;1;20121004;20121101;601629
092643;01;013;1TE005BF       ;6;ENC116-12C;0;20121004;        ;602011
092645;01;002;01LT028BF      ;1;ENC116-12C;0;20121004;        ;602013
092645;01;003;1LE040BF       ;1;ENC116-12C;0;20121004;        ;602014
092645;01;004;1LE041BF       ;1;ENC116-12C;0;20121004;        ;602015
092645;01;005;1ML005BR       ;1;ENC116-12C;1;20121004;20121026;602016
092645;01;006;1PR027BF       ;5;ENC116-12C;0;20121004;        ;602017
092645;01;007;3CF117BR       ;1;ENC116-12C;0;20121004;        ;602018
092649;01;002;07PV017        ;1;ENC116-12C;0;20121004;        ;602028
092658;01;002;01LT029BF      ;1;ENC116-12C;0;20121004;        ;602030
092658;01;003;1PR029BF       ;5;ENC116-12C;2;20121004;        ;602031
092658;01;004;3CF115BR       ;1;ENC116-12C;0;20121004;        ;602032
092701;01;001;MDKE0025400    ;1;ENC116-12C;1;20121004;20121025;601192
092702;01;001;01BT012BR      ;1;ENC116-12C;0;20121004;        ;601194
092703;01;001;MTMP1204100    ;1;ENC116-12C;0;20121004;        ;601195
092707;01;001;MVVB2015400    ;1;ENC116-12C;0;20121004;        ;601201
092713;01;001;01LT025BR      ;1;ENC116-12C;1;20121004;20121029;601204
092716;01;001;01BT015BR      ;1;ENC116-12C;0;20121004;        ;601207
092717;01;001;01PO033TW      ;2;ENC116-12C;0;20121004;        ;601208
092718;01;001;01PO002TW      ;4;ENC116-12C;3;20121004;        ;601209
092721;01;001;P2457031       ;1;ENC116-12C;0;20121004;        ;601212
092327;01;003;1DV001TW       ;1;ENC116-12C;1;20121004;20121015;601640
092664;01;002;01TP008BR      ;2;ENC116-12C;0;20121004;        ;602036
092664;01;003;1RM003BR       ;2;ENC116-12C;2;20121004;20121026;602037
092664;01;004;1TP005BR       ;2;ENC116-12C;2;20121004;20121101;602038
092664;01;005;3CF118BR       ;2;ENC116-12C;0;20121004;        ;602039
092668;01;002;01PO004NOAR    ;1;ENC116-12C;0;20121004;        ;602043
092668;01;003;1PO004NOAR     ;1;ENC116-12C;0;20121004;        ;602044
092335;01;001;G4164570       ;1;ENC116-12C;0;20121004;        ;600826
092342;01;001;01LT017BR      ;1;ENC116-12C;0;20121004;        ;600835
092348;01;001;01PO004TW      ;1;ENC116-12C;1;20121004;20121030;600840
092351;01;001;01PO010TW      ;1;ENC116-12C;0;20121004;        ;600841
092727;01;001;MDCR6007100    ;1;ENC116-12C;0;20121004;        ;601218
092744;01;001;ACPBP02700     ;1;ENC116-12C;0;20121004;        ;601235
092746;01;001;PA1LT006700    ;1;ENC116-12C;1;20121004;20121101;601238
092330;01;002;01E48418203100 ;2;ENC116-12C;0;20121004;        ;601661
092330;01;004;1FU4951000002  ;2;ENC116-12C;2;20121004;20121023;601663
092330;01;005;1LT3811803111  ;146;ENC116-12C;4;20121004;        ;601664
092330;01;006;1TP4701801111  ;17;ENC116-12C;2;20121004;        ;601665
092330;01;007;2RD3902500111  ;36;ENC116-12C;2;20121004;        ;601666
092330;01;008;2RD4112500111  ;6;ENC116-12C;2;20121004;        ;601667
092330;01;009;3CF136TW       ;20;ENC116-12C;0;20121004;        ;601668
092330;01;010;CF2GAV0000A03  ;20;ENC116-12C;0;20121004;        ;601669
092342;01;002;1LT017BR       ;1;ENC116-12C;1;20121004;20121101;601677
092346;01;002;1PN014BR       ;10;ENC116-12C;2;20121004;        ;601679
092348;01;002;1PO004TW       ;1;ENC116-12C;1;20121004;20121030;601681
092350;01;002;01LI009BR      ;1;ENC116-12C;1;20121004;20121029;601682
092350;01;003;1LI009BR       ;2;ENC116-12C;2;20121004;20121029;601683
092681;01;002;01BT005CVMZ    ;1;ENC116-12C;1;20121004;20121030;602061
092681;01;003;1BT005CVMZ     ;2;ENC116-12C;1;20121004;        ;602062
092681;01;004;1EG003CVMZ     ;2;ENC116-12C;1;20121004;        ;602063
092681;01;005;1EG004CVMZ     ;4;ENC116-12C;0;20121004;        ;602064
092681;01;006;1FG003CVMZ     ;1;ENC116-12C;0;20121004;        ;602065
092681;01;007;1FG004CVMZ     ;2;ENC116-12C;1;20121004;        ;602066
092681;01;008;1FU004CVMZ     ;2;ENC116-12C;1;20121004;        ;602067
092681;01;009;1FU005CVMZ     ;1;ENC116-12C;1;20121004;20121030;602068
092681;01;010;1LI005CVMZ     ;1;ENC116-12C;0;20121004;        ;602069
092681;01;011;1TR001CVMZ     ;1;ENC116-12C;1;20121004;20121030;602070
092681;01;012;3CF003CVMZ     ;1;ENC116-12C;0;20121004;        ;602071
092682;01;002;CFGA070000A05  ;1;ENC116-12C;0;20121004;        ;602072
092352;01;001;01PO020TW      ;2;ENC116-12C;0;20121004;        ;600842
092355;01;001;CWAV140701     ;1;ENC116-12C;0;20121004;        ;600848
092360;01;001;KPTE302        ;1;ENC116-12C;1;20121004;20121025;600850
092361;01;001;MCPL201700     ;2;ENC116-12C;0;20121004;        ;600851
092754;01;001;KCBE004        ;1;ENC116-12C;0;20121004;        ;601244
092752;01;001;07PUP1595      ;2;ENC116-12C;0;20121004;        ;601247
092759;01;001;AB045070700    ;2;ENC116-12C;0;20121004;        ;601253
092763;01;001;PA1LT033793    ;1;ENC116-12C;1;20121004;20121101;601255
092767;01;001;P1457099       ;2;ENC116-12C;0;20121004;        ;601257
092770;01;001;PA1PO0213100   ;1;ENC116-12C;0;20121004;        ;601262
092774;01;001;MRDM006700     ;1;ENC116-12C;0;20121004;        ;601264
092355;01;002;03P9201806005  ;1;ENC116-12C;0;20121004;        ;601687
092355;01;003;3BR5002500005  ;1;ENC116-12C;0;20121004;        ;601688
092355;01;004;3BR5002501005  ;4;ENC116-12C;2;20121004;        ;601689
092355;01;005;3CB1451800005  ;2;ENC116-12C;1;20121004;        ;601690
092355;01;008;CFCAB00000     ;1;ENC116-12C;0;20121004;        ;601693
092361;01;002;01E4841820700  ;2;ENC116-12C;0;20121004;        ;601695
092361;01;003;1DV4321804005  ;10;ENC116-12C;10;20121004;20121101;601696
092361;01;005;1FR4071803005  ;20;ENC116-12C;0;20121004;        ;601698
092361;01;006;1FU4951000005  ;10;ENC116-12C;0;20121004;        ;601699
092361;01;007;1LE4841802005  ;10;ENC116-12C;0;20121004;        ;601700
092361;01;008;1LE4841803005  ;10;ENC116-12C;10;20121004;20121026;601701
092361;01;009;2RD3902500004  ;20;ENC116-12C;1;20121004;        ;601702
092361;01;010;2RD4112500004  ;20;ENC116-12C;5;20121004;        ;601703
092361;01;011;3CF136BR       ;2;ENC116-12C;0;20121004;        ;601704
092361;01;012;CF2GAV0000A20  ;2;ENC116-12C;0;20121004;        ;601705
092686;01;002;02G596150254   ;1;ENC116-12C;1;20121004;20121030;602098
092686;01;003;2FG5131500054  ;2;ENC116-12C;2;20121004;20121030;602099
092690;01;002;CFNG090000A05  ;1;ENC116-12C;0;20121004;        ;602103
092691;01;002;02M110250270   ;1;ENC116-12C;1;20121004;20121029;602104
092691;01;003;2TM1102508005  ;1;ENC116-12C;1;20121004;20121026;602105
092376;01;001;GS068035700    ;1;ENC116-12C;0;20121004;        ;600867
092377;01;001;GS068030700    ;1;ENC116-12C;1;20121004;20121030;600868
092379;01;001;MRDM011700     ;1;ENC116-12C;1;20121004;20121029;600870
092380;01;001;MRDM015700     ;1;ENC116-12C;0;20121004;        ;600872
092383;01;001;MTMP015700     ;1;ENC116-12C;0;20121004;        ;600873
092385;01;001;01LT013BR      ;1;ENC116-12C;1;20121004;20121030;600876
092384;01;001;P1683550       ;1;ENC116-12C;0;20121004;        ;600877
092386;01;001;P1683093       ;1;ENC116-12C;1;20121004;20121030;600878
092387;01;001;01LT024BR      ;1;ENC116-12C;1;20121004;20121030;600880
092392;01;001;01LT030BF      ;1;ENC116-12C;0;20121004;        ;600884
092394;01;001;PA1BT014700    ;1;ENC116-12C;0;20121004;        ;600886
092398;01;001;01PO032NOAR    ;1;ENC116-12C;1;20121004;20121029;600888
092395;01;001;01PR023BF      ;1;ENC116-12C;0;20121004;        ;600889
092400;01;001;07PUD1001      ;1;ENC116-12C;0;20121004;        ;600890
092399;01;001;01PO008NOAR    ;1;ENC116-12C;0;20121004;        ;600891
092777;01;001;PA1PR004700    ;1;ENC116-12C;0;20121004;        ;601267
092778;01;001;PA1FU060700    ;3;ENC116-12C;0;20121004;        ;601268
092784;01;001;PLPL1140700    ;1;ENC116-12C;0;20121004;        ;601275
092786;01;001;AGPBP02700     ;1;ENC116-12C;0;20121004;        ;601277
092788;01;001;PA1EG022700    ;1;ENC116-12C;0;20121004;        ;601279
092797;01;001;CA045030700    ;1;ENC116-12C;1;20121004;20121031;601288
092379;01;002;01M011250170   ;1;ENC116-12C;1;20121004;20121029;601724
092379;01;003;1RM1102500005  ;1;ENC116-12C;1;20121004;20121026;601725
092385;01;002;1LT013BR       ;1;ENC116-12C;1;20121004;20121026;601727
092386;01;002;02T649150393   ;1;ENC116-12C;1;20121004;20121030;601728
092386;01;003;2PT6491500093  ;1;ENC116-12C;0;20121004;        ;601729
092387;01;002;1LT024BR       ;1;ENC116-12C;1;20121004;20121030;601730
092392;01;002;1LT029BF       ;1;ENC116-12C;0;20121004;        ;601731
092694;01;002;CFMDKL600A008  ;1;ENC116-12C;0;20121004;        ;602113
092698;01;002;01P37915084191 ;1;ENC116-12C;0;20121004;        ;602122
092698;01;003;1DV4841501041  ;1;ENC116-12C;1;20121004;20121026;602123
092699;01;002;01D48415164191 ;1;ENC116-12C;0;20121004;        ;602125
092699;01;004;CFMDKG100A041  ;3;ENC116-12C;0;20121004;        ;602127
092700;01;003;1FU9501000041  ;1;ENC116-12C;1;20121004;20121010;602129
092701;01;002;01U9501001054  ;1;ENC116-12C;1;20121004;20121023;602130
092701;01;003;1FU9501000054  ;1;ENC116-12C;1;20121004;20121023;602131
092401;01;001;P1684071       ;2;ENC116-12C;0;20121004;        ;600892
092402;01;001;01PO002NOAR    ;4;ENC116-12C;2;20121004;        ;600893
092396;01;001;P1453093       ;1;ENC116-12C;1;20121004;20121029;600894
092405;01;001;WNCH00700      ;4;ENC116-12C;0;20121004;        ;600900
092426;01;001;AS045035700    ;1;ENC116-12C;1;20121004;20121024;600916
092806;01;001;PA1PO023700    ;3;ENC116-12C;0;20121004;        ;601297
092808;01;001;PA1PO006700    ;1;ENC116-12C;0;20121004;        ;601298
092802;01;001;MVLC1004100    ;1;ENC116-12C;1;20121004;20121030;601299
092809;01;001;PA1PO002700    ;5;ENC116-12C;0;20121004;        ;601303
092811;01;001;G1682054       ;1;ENC116-12C;1;20121004;20121018;601304
092813;01;001;MTMP1004100    ;1;ENC116-12C;1;20121004;20121030;601305
092817;01;001;MVVB2004100    ;1;ENC116-12C;1;20121004;20121030;601308
092821;01;001;P1458090       ;2;ENC116-12C;2;20121004;20121101;601312
092824;01;001;MVHB200700     ;1;ENC116-12C;0;20121004;        ;601314
092823;01;001;G2326090       ;1;ENC116-12C;1;20121004;20121031;601316
092395;01;002;1PR032BF       ;1;ENC116-12C;0;20121004;        ;601732
092396;01;002;02T440150193   ;1;ENC116-12C;1;20121004;20121029;601733
092396;01;003;2PT4401500093  ;1;ENC116-12C;0;20121004;        ;601734
092398;01;002;1PO026NOAR     ;1;ENC116-12C;1;20121004;20121029;601735
092399;01;002;1PO001NOAR     ;1;ENC116-12C;1;20121004;20121030;601737
092401;01;002;02T649150171   ;1;ENC116-12C;1;20121004;20121031;601738
092402;01;002;1PO002NOAR     ;4;ENC116-12C;4;20121004;20121101;601739
092701;01;004;CFMDVE000A054  ;1;ENC116-12C;1;20121004;20121016;602132
092702;01;002;1BT012BR       ;2;ENC116-12C;0;20121004;        ;602133
092702;01;003;1BT022BR       ;2;ENC116-12C;0;20121004;        ;602134
092702;01;004;1FU017BR       ;1;ENC116-12C;0;20121004;        ;602135
092702;01;005;1LE011BR       ;1;ENC116-12C;0;20121004;        ;602136
092702;01;006;1PR002BR       ;10;ENC116-12C;0;20121004;        ;602137
092702;01;007;1RP011BR       ;7;ENC116-12C;1;20121004;        ;602138
092703;01;002;CFMTMP120A041  ;1;ENC116-12C;0;20121004;        ;602139
092707;01;002;01A4901512054  ;1;ENC116-12C;0;20121004;        ;602143
092707;01;003;1BA3001500054  ;1;ENC116-12C;1;20121004;20121011;602144
092707;01;004;1LA3001501005  ;4;ENC116-12C;0;20121004;        ;602145
092707;01;005;1LA4901500054  ;2;ENC116-12C;0;20121004;        ;602146
092707;01;006;1TP2691501005  ;5;ENC116-12C;0;20121004;        ;602147
092707;01;007;1TP3001500054  ;1;ENC116-12C;0;20121004;        ;602148
092423;01;001;AS045030700    ;1;ENC116-12C;0;20121004;        ;600917
092430;01;001;G2691593       ;1;ENC116-12C;0;20121004;        ;600921
092831;01;001;PA1FU015700    ;1;ENC116-12C;1;20121004;20121031;601322
092836;01;001;PA1FU062700    ;1;ENC116-12C;1;20121004;20121031;601328
092841;01;001;PA1LT004700    ;1;ENC116-12C;1;20121004;20121031;601331
092843;01;001;PA1PO0219600   ;2;ENC116-12C;2;20121004;20121031;601335
092847;01;001;ACPBP03700     ;1;ENC116-12C;0;20121004;        ;601338
092848;01;001;G4164054       ;1;ENC116-12C;1;20121004;20121018;601341
092429;01;002;02G346150493   ;1;ENC116-12C;1;20121004;20121024;601769
092429;01;003;2FG3461500093  ;4;ENC116-12C;4;20121004;20121024;601770
092430;01;002;02G6961502093  ;1;ENC116-12C;0;20121004;        ;601771
092430;01;003;2FG6961500093  ;1;ENC116-12C;0;20121004;        ;601772
